run,variant,pinata_account,fl_round,block_type,expected_pin,pin_status,tx_hash,basescan_url,ipfs_hash,pinata_account_actual,date_pinned
baseline_20260425_012342,baseline,2,6,GLOBAL,round_6_global_metrics,success,0x5a7cddf05acf70a18253bf2d2d8e4901bc79544b77b502684b134b36e245b4af,https://basescan.org/tx/0x5a7cddf05acf70a18253bf2d2d8e4901bc79544b77b502684b134b36e245b4af,Qme9HrqCFdWaBTZsMZ3oTMto4kMsSwkcszJvgvjREYkEMs,account_2,2026-04-24T20:41:17
baseline_20260425_012342,baseline,2,7,LOCAL,round_7_local,success,0x5a71ba7e374786b4e871bd3d021ffac9ef2cb942877a28ab01a2460f1be28446,https://basescan.org/tx/0x5a71ba7e374786b4e871bd3d021ffac9ef2cb942877a28ab01a2460f1be28446,QmSRpBrEhz9xzKxoEYMQKQrb8iA9UQJDd82DrJqHehAfrr,account_2,2026-04-24T20:42:32
baseline_20260425_012342,baseline,2,7,VOTE,round_7_votes,success,0x44c29b727251f4c55baae587bf1d4d6a516140f3a94bb5ba9dbfac79b3ef33f8,https://basescan.org/tx/0x44c29b727251f4c55baae587bf1d4d6a516140f3a94bb5ba9dbfac79b3ef33f8,QmQRvTwBf73XDvQhkPWBr5cRwTxWNvtQZEi2vwrRSyV6DH,account_2,2026-04-24T20:42:33
baseline_20260425_012342,baseline,2,7,GLOBAL,round_7_global_model,success,0x8777a3e50f81da7bf31559f1310f1d4d86d2c8d43b221c96ab0f9a5fb207a82a,https://basescan.org/tx/0x8777a3e50f81da7bf31559f1310f1d4d86d2c8d43b221c96ab0f9a5fb207a82a,QmWZzPkN8aXFu3QhySjwJaC16zg2sUgyH8W5mKEekB4Hrf,account_2,2026-04-24T20:44:33
baseline_20260425_012342,baseline,2,7,GLOBAL,round_7_global_metrics,success,0x8777a3e50f81da7bf31559f1310f1d4d86d2c8d43b221c96ab0f9a5fb207a82a,https://basescan.org/tx/0x8777a3e50f81da7bf31559f1310f1d4d86d2c8d43b221c96ab0f9a5fb207a82a,QmeEiBNdweyGBhF6TMKp9PFh4rTz3kfYnp6VenfM65Xg8Y,account_2,2026-04-24T20:44:34
baseline_20260425_012342,baseline,2,8,LOCAL,round_8_local,success,0x20047aa6456a76de3519703b1f82f40cc513164e79ab1b67c05994886b8cb6bf,https://basescan.org/tx/0x20047aa6456a76de3519703b1f82f40cc513164e79ab1b67c05994886b8cb6bf,QmbV1iAV4rgRBJAmjhGxBR1KFKr9kkwR4GgscTgN3FHGLY,account_2,2026-04-24T20:45:47
baseline_20260425_012342,baseline,2,8,VOTE,round_8_votes,success,0x5426849e9db56d52dc6c0064519823826914b2a12094d4d419387d8545b6fe6d,https://basescan.org/tx/0x5426849e9db56d52dc6c0064519823826914b2a12094d4d419387d8545b6fe6d,QmRFEadRB3cC89hwSJMxM81XypWQwFEJTCve598HxmZSBh,account_2,2026-04-24T20:45:49
baseline_20260425_012342,baseline,2,8,GLOBAL,round_8_global_model,success,0x95f969e174edf78c934987bc7c62d9f9c678f5b3782308ff775ee0999d52bd67,https://basescan.org/tx/0x95f969e174edf78c934987bc7c62d9f9c678f5b3782308ff775ee0999d52bd67,QmWR1n4pT43z3WSYRcVnUkcPjdkjoaaWH7yLHRuzUUkTWu,account_2,2026-04-24T20:46:53
baseline_20260425_012342,baseline,2,8,GLOBAL,round_8_global_metrics,success,0x95f969e174edf78c934987bc7c62d9f9c678f5b3782308ff775ee0999d52bd67,https://basescan.org/tx/0x95f969e174edf78c934987bc7c62d9f9c678f5b3782308ff775ee0999d52bd67,QmYYDos5p5Y7ZxUnxZCGdHKbd9fGMeUoA2ArmxYXQmbWT3,account_2,2026-04-24T20:46:54
baseline_20260425_012342,baseline,2,9,LOCAL,round_9_local,success,0xdf56a6d169c4182b408f4b0882d5f11b14b6e7453b46d748c9595ddbfe2c17e7,https://basescan.org/tx/0xdf56a6d169c4182b408f4b0882d5f11b14b6e7453b46d748c9595ddbfe2c17e7,QmRUrQ9ykoYqkBy9UtrC55ACEm4EjUNze83xDpt5c2Jd59,account_2,2026-04-24T20:48:07
baseline_20260425_012342,baseline,2,9,VOTE,round_9_votes,success,0xfcd717bf4c41171916f0ea0b9009e285d432acb7585232cba0bc3b15e2db738c,https://basescan.org/tx/0xfcd717bf4c41171916f0ea0b9009e285d432acb7585232cba0bc3b15e2db738c,QmaW748hb8CnYyEfVS5VzGcHXQhQPUomXmtffp63KsS49r,account_2,2026-04-24T20:48:09
baseline_20260425_012342,baseline,2,9,GLOBAL,round_9_global_model,success,0x3003a0193d75c0950ab4db2d31431f769d129b5880722a03d5d36fb0a500f05b,https://basescan.org/tx/0x3003a0193d75c0950ab4db2d31431f769d129b5880722a03d5d36fb0a500f05b,QmZXmRWFTHRVox3Wmc3noGgMr3sFUCSjqLukPu7hkPsfvi,account_2,2026-04-24T20:49:22
baseline_20260425_012342,baseline,2,9,GLOBAL,round_9_global_metrics,success,0x3003a0193d75c0950ab4db2d31431f769d129b5880722a03d5d36fb0a500f05b,https://basescan.org/tx/0x3003a0193d75c0950ab4db2d31431f769d129b5880722a03d5d36fb0a500f05b,QmQvqWaCarPXAxoYtDEKFV5Qi1nPPat72M95s1KVFvChtk,account_2,2026-04-24T20:49:23
baseline_20260425_012342,baseline,2,10,LOCAL,round_10_local,success,0xf585ef0a2aecf96840fa7a387276a483144659cfaa427e2396133e3bcbdb30b3,https://basescan.org/tx/0xf585ef0a2aecf96840fa7a387276a483144659cfaa427e2396133e3bcbdb30b3,QmPBzZXLXcByxJBty1sEy6UxuW2N3vkx4dTzFHAzNKEGF6,account_1,2026-04-24T20:21:24
baseline_20260425_012342,baseline,2,10,VOTE,round_10_votes,success,0xe4fc4716475c2a787de235e9d3f9f3cb511dbb24d2caf337f3675a4d90cf6f4e,https://basescan.org/tx/0xe4fc4716475c2a787de235e9d3f9f3cb511dbb24d2caf337f3675a4d90cf6f4e,QmSQBKGnYVaBVMhocFMF9xr7v9ECr2kLuNQpqxAaM2Ak5h,account_1,2026-04-24T20:21:24
baseline_20260425_012342,baseline,2,10,GLOBAL,round_10_global_model,success,0x8f540ab9129b23607a0c8361faee3669fa6652d06d9f59d7f18fd595e13759f4,https://basescan.org/tx/0x8f540ab9129b23607a0c8361faee3669fa6652d06d9f59d7f18fd595e13759f4,QmWJA4K7fXrLbM2rdoCbavdSdwe92pegTv5NDXR7yCgbpt,account_2,2026-04-24T20:52:21
baseline_20260425_012342,baseline,2,10,GLOBAL,round_10_global_metrics,success,0x8f540ab9129b23607a0c8361faee3669fa6652d06d9f59d7f18fd595e13759f4,https://basescan.org/tx/0x8f540ab9129b23607a0c8361faee3669fa6652d06d9f59d7f18fd595e13759f4,Qme5NwbFxrnB9gqhCzK2a2Bpk9r1NqFQ421DfYdk3bwCuK,account_2,2026-04-24T20:52:23
optimized_20260425_015329,optimized,2,0,GLOBAL,round_0_global_model,success,0x9ce5946f1ab7af147d72807191025d6a9d8b6c944921bfb61437c38336c03123,https://basescan.org/tx/0x9ce5946f1ab7af147d72807191025d6a9d8b6c944921bfb61437c38336c03123,QmdeNN9PCy3hp2T5jhU6NED6n3wj5Nm7pSR56J2zqADpUu,account_2,2026-04-24T20:53:39
optimized_20260425_015329,optimized,2,0,GLOBAL,round_0_global_metrics,success,0x9ce5946f1ab7af147d72807191025d6a9d8b6c944921bfb61437c38336c03123,https://basescan.org/tx/0x9ce5946f1ab7af147d72807191025d6a9d8b6c944921bfb61437c38336c03123,QmavpXSQyqtRVmEkha8bRLsCCE2mJBRRTMsM4P2kWDLizg,account_2,2026-04-24T20:53:41
optimized_20260425_015329,optimized,2,1,LOCAL,round_1_local,success,0x59836ad2b1e75216a4a69dfaddbf2620e311f04907d8ccbce0c169bc2e0b4bde,https://basescan.org/tx/0x59836ad2b1e75216a4a69dfaddbf2620e311f04907d8ccbce0c169bc2e0b4bde,QmcS5FtpqkPc8pasrQedPJEyGEkdkWKxFkV67zwvEXsAAS,account_2,2026-04-24T20:54:50
optimized_20260425_015329,optimized,2,1,VOTE,round_1_votes,success,0x9aca05a16e79f665ef4f9fd96054563cf4865fe0687db7dfb8def9c38bd80562,https://basescan.org/tx/0x9aca05a16e79f665ef4f9fd96054563cf4865fe0687db7dfb8def9c38bd80562,QmSDVaFyw5mxkqEZttBQ3P3MoeZQuktSftW2wrMHzfsDgy,account_2,2026-04-24T20:54:51
optimized_20260425_015329,optimized,2,1,GLOBAL,round_1_global_model,success,0x6d0fedfd2977099ce4cf9bd3fa62ebcb0b72ce035d7292372314700976d35d24,https://basescan.org/tx/0x6d0fedfd2977099ce4cf9bd3fa62ebcb0b72ce035d7292372314700976d35d24,QmcoYzB5nNE9HV8VTSpzSthjtFdMZm13cNMRCjQT628ceN,account_2,2026-04-24T20:55:43
optimized_20260425_015329,optimized,2,1,GLOBAL,round_1_global_metrics,success,0x6d0fedfd2977099ce4cf9bd3fa62ebcb0b72ce035d7292372314700976d35d24,https://basescan.org/tx/0x6d0fedfd2977099ce4cf9bd3fa62ebcb0b72ce035d7292372314700976d35d24,QmP2ikmkXcddHoT5NamAStkJcU5utnDEzLsbvJEyATSGsf,account_2,2026-04-24T20:55:44
optimized_20260425_015329,optimized,2,2,LOCAL,round_2_local,success,0x99d8a0107178f3de9d99958378a79afe2e53530c30614c17cda99eafd8fda57b,https://basescan.org/tx/0x99d8a0107178f3de9d99958378a79afe2e53530c30614c17cda99eafd8fda57b,QmedzSLVhbjP3VhkztDW46gtgrzDGfHhJRFUXnqRtHvQSE,account_2,2026-04-24T20:56:53
optimized_20260425_015329,optimized,2,2,VOTE,round_2_votes,success,0x08398e0a88215e1c0a9939aa9cf37b23b2885b10144bbbad8805d8d6e1ea1b0c,https://basescan.org/tx/0x08398e0a88215e1c0a9939aa9cf37b23b2885b10144bbbad8805d8d6e1ea1b0c,Qmeskhamn6A4Gu3sw8GCxCEn7yDPVZoNGSdLJNWapYsWtx,account_2,2026-04-24T20:56:53
optimized_20260425_015329,optimized,2,2,GLOBAL,round_2_global_model,success,0x6b723f9597727a7d1689ec20b23cfea199173948c8ccc8b383a2736bc94f0d42,https://basescan.org/tx/0x6b723f9597727a7d1689ec20b23cfea199173948c8ccc8b383a2736bc94f0d42,QmfEZLBx3mfc8LYu2MoHd97AXFajbDAtweCuUp137SNdzh,account_2,2026-04-24T20:57:43
optimized_20260425_015329,optimized,2,2,GLOBAL,round_2_global_metrics,success,0x6b723f9597727a7d1689ec20b23cfea199173948c8ccc8b383a2736bc94f0d42,https://basescan.org/tx/0x6b723f9597727a7d1689ec20b23cfea199173948c8ccc8b383a2736bc94f0d42,QmWZHzxer6FUYyYYrfEQEieqptPFRTxvshxcRRKsiq5eEz,account_2,2026-04-24T20:57:44
optimized_20260425_015329,optimized,2,3,LOCAL,round_3_local,success,0xa5d5ffdb2581ba60cfa0fa92d5c79e8e50a88e580654da7c981a4465a8a47efe,https://basescan.org/tx/0xa5d5ffdb2581ba60cfa0fa92d5c79e8e50a88e580654da7c981a4465a8a47efe,QmdSH3f7m7jkRLjU6FWuymd4JhZiFHbFJa7FriJEeqhBsg,account_2,2026-04-24T21:00:09
optimized_20260425_015329,optimized,2,3,VOTE,round_3_votes,success,0x2d6a1c171e17dd63316ef779c74905f05ea8fbd3b189ffa3626c217335f2258c,https://basescan.org/tx/0x2d6a1c171e17dd63316ef779c74905f05ea8fbd3b189ffa3626c217335f2258c,QmUbEjp4kQHs6GpnCvka5uQokMYffrod6Cu6fj6nDQrbDJ,account_2,2026-04-24T21:00:09
optimized_20260425_015329,optimized,2,3,GLOBAL,round_3_global_model,success,0x48c657a89d5e39ec4899b1f3d3f49be25f4ca6b2d209d589da2129b88f79256e,https://basescan.org/tx/0x48c657a89d5e39ec4899b1f3d3f49be25f4ca6b2d209d589da2129b88f79256e,QmTFU6Bwg2WfAfBmFU23EjtTKPPpgMU6YpToFeo9gkGM4Z,account_2,2026-04-24T21:01:16
optimized_20260425_015329,optimized,2,3,GLOBAL,round_3_global_metrics,success,0x48c657a89d5e39ec4899b1f3d3f49be25f4ca6b2d209d589da2129b88f79256e,https://basescan.org/tx/0x48c657a89d5e39ec4899b1f3d3f49be25f4ca6b2d209d589da2129b88f79256e,Qmd9tHf5ECMC878DwVLnSo4uy28TVgFBE1rht8uuG1nEzX,account_2,2026-04-24T21:01:18
optimized_20260425_015329,optimized,2,4,LOCAL,round_4_local,success,0x66f2a20ed02211411402d4f43c4ca325067fce7ec4dbdb336056c82cd75f3b4c,https://basescan.org/tx/0x66f2a20ed02211411402d4f43c4ca325067fce7ec4dbdb336056c82cd75f3b4c,QmaRpE6nDKr3rpTogJDLWNY4B9Zyk4UVnYuA56ex6Afmna,account_2,2026-04-24T21:02:32
optimized_20260425_015329,optimized,2,4,VOTE,round_4_votes,success,0xfb351b40407d1cb0b343cb5fbaca7c56770e8587ba5d00707aeacfc4441a938e,https://basescan.org/tx/0xfb351b40407d1cb0b343cb5fbaca7c56770e8587ba5d00707aeacfc4441a938e,QmaLVJj1heA79NyFKUJKxUXRxDUFjPuyiAtt6GDkEpzKG2,account_2,2026-04-24T21:02:32
optimized_20260425_015329,optimized,2,4,GLOBAL,round_4_global_model,success,0x95a6658f5beb29f78d82ce522d2f7b729bd518a40d8ff9b646c82c75a8f9514a,https://basescan.org/tx/0x95a6658f5beb29f78d82ce522d2f7b729bd518a40d8ff9b646c82c75a8f9514a,Qmc8y5JZgLcEYsjVDbLAv5FfRXz1s8ggtaQtuVcnVSuph4,account_2,2026-04-24T21:03:26
optimized_20260425_015329,optimized,2,4,GLOBAL,round_4_global_metrics,success,0x95a6658f5beb29f78d82ce522d2f7b729bd518a40d8ff9b646c82c75a8f9514a,https://basescan.org/tx/0x95a6658f5beb29f78d82ce522d2f7b729bd518a40d8ff9b646c82c75a8f9514a,QmYHGsCK59E6t1zKhNtVPUoRTVqPT3HE8xpamYrKBDrby8,account_2,2026-04-24T21:03:27
optimized_20260425_015329,optimized,2,5,LOCAL,round_5_local,success,0x510a359c1a2dae551e49cdfe4c7cffa0b3127a62e01b7f5360038be3cce3d75c,https://basescan.org/tx/0x510a359c1a2dae551e49cdfe4c7cffa0b3127a62e01b7f5360038be3cce3d75c,QmRU7fxzu9D7xaseWZwE8TmamZuofxF3GLmVEjUh9dTghW,account_2,2026-04-24T21:04:56
optimized_20260425_015329,optimized,2,5,VOTE,round_5_votes,success,0x39c42b4417c3b428215262e04f9a51e5c3ca1e3a7f4cfa849b9538a6f62f7b8e,https://basescan.org/tx/0x39c42b4417c3b428215262e04f9a51e5c3ca1e3a7f4cfa849b9538a6f62f7b8e,QmUNopuVedy9w5b1mV6QznjvohCfo4G4QrKvK2pz3wgn2r,account_2,2026-04-24T21:04:56
optimized_20260425_015329,optimized,2,5,GLOBAL,round_5_global_model,success,0x65593e9d71e28ad3ac33db0a7b5b79578d962de8975e5087c8856667900606a6,https://basescan.org/tx/0x65593e9d71e28ad3ac33db0a7b5b79578d962de8975e5087c8856667900606a6,QmQyWhjtAKfMQpFuopK7kNtHLZNNzCy7ABbkGJsYKReCsG,account_2,2026-04-24T21:06:13
optimized_20260425_015329,optimized,2,5,GLOBAL,round_5_global_metrics,success,0x65593e9d71e28ad3ac33db0a7b5b79578d962de8975e5087c8856667900606a6,https://basescan.org/tx/0x65593e9d71e28ad3ac33db0a7b5b79578d962de8975e5087c8856667900606a6,QmPAdJE57Kj9iBmLFQ6im49nZeLn61LZWM2b8ggafH2BZ8,account_2,2026-04-24T21:06:14
optimized_20260425_015329,optimized,2,6,LOCAL,round_6_local,success,0x23ad232dcb5c58b8eba9c595a18cfbe993e1d4568d5aede1cb28323a2d88b9ea,https://basescan.org/tx/0x23ad232dcb5c58b8eba9c595a18cfbe993e1d4568d5aede1cb28323a2d88b9ea,QmUo2k1BEnbKeJhAPFtYnNmhtXDsfKSg6EhiGRndDMCx8C,account_2,2026-04-24T21:07:23
optimized_20260425_015329,optimized,2,6,VOTE,round_6_votes,success,0x11a5260b6c90d01f5a47e276ebf62e3a493aff3668cb07a86e8b5f98ae822a02,https://basescan.org/tx/0x11a5260b6c90d01f5a47e276ebf62e3a493aff3668cb07a86e8b5f98ae822a02,QmSYEWkU7nuntkhm55RsoxQE3eCcJAVhmtsC2tM6VPrNCx,account_2,2026-04-24T21:07:23
optimized_20260425_015329,optimized,2,6,GLOBAL,round_6_global_model,success,0x0c261cdb28e9913cd2dfef8c9f2c0ad0601d529d362ccce8e730ec55f3fc2cf3,https://basescan.org/tx/0x0c261cdb28e9913cd2dfef8c9f2c0ad0601d529d362ccce8e730ec55f3fc2cf3,QmSRHw1RjHnYxwLsH648ofyEP9vb271BYckKXFxdiJu8R2,account_2,2026-04-24T21:08:16
optimized_20260425_015329,optimized,2,6,GLOBAL,round_6_global_metrics,success,0x0c261cdb28e9913cd2dfef8c9f2c0ad0601d529d362ccce8e730ec55f3fc2cf3,https://basescan.org/tx/0x0c261cdb28e9913cd2dfef8c9f2c0ad0601d529d362ccce8e730ec55f3fc2cf3,QmTun4hJgAeWyjtCsf2VcqEzZV9TGzGjRc6uSMxUPrh35u,account_2,2026-04-24T21:08:17
optimized_20260425_015329,optimized,2,7,LOCAL,round_7_local,success,0xa545deda4735a815f89f050e4202bb2690ce1d67bbb94c1eeeba922bf9dcdd1e,https://basescan.org/tx/0xa545deda4735a815f89f050e4202bb2690ce1d67bbb94c1eeeba922bf9dcdd1e,QmQBSSBexKzd3Pu8ywuDucq7MLDxsZXgtY2eSGNrnyRf8S,account_2,2026-04-24T21:10:19
optimized_20260425_015329,optimized,2,7,VOTE,round_7_votes,success,0x087f681b9ec2a430030e351d5620e3dafeac1586aa4c3f0561bffc9bcd873c9e,https://basescan.org/tx/0x087f681b9ec2a430030e351d5620e3dafeac1586aa4c3f0561bffc9bcd873c9e,QmPsz3WV5F7zmRRpHY334hANkbHirEVUwWpNfz5ZbZXYU7,account_2,2026-04-24T21:10:19
optimized_20260425_015329,optimized,2,7,GLOBAL,round_7_global_model,success,0x889cf23de82ec3e9056dba9c1fe81b96e95a55c71413de7d1df15ab3a5b1c2fb,https://basescan.org/tx/0x889cf23de82ec3e9056dba9c1fe81b96e95a55c71413de7d1df15ab3a5b1c2fb,QmVwatfkCJcXJ6EJo7x7vPvfuKk5kaTnpjLPGVi8hnKYZW,account_2,2026-04-24T21:11:23
optimized_20260425_015329,optimized,2,7,GLOBAL,round_7_global_metrics,success,0x889cf23de82ec3e9056dba9c1fe81b96e95a55c71413de7d1df15ab3a5b1c2fb,https://basescan.org/tx/0x889cf23de82ec3e9056dba9c1fe81b96e95a55c71413de7d1df15ab3a5b1c2fb,Qmf3JxewQJAPXC8SMMiTU68uDEJAWsivAXxzqVLY9U3yoR,account_2,2026-04-24T21:11:24
optimized_20260425_015329,optimized,2,8,LOCAL,round_8_local,success,0x28fed1b43becad478ec02c741ff51d59e22600a8e3f55bd67a593964cbc89f9d,https://basescan.org/tx/0x28fed1b43becad478ec02c741ff51d59e22600a8e3f55bd67a593964cbc89f9d,QmRyjXv7ANBZKfmWM3Gh2TKFXtt7P3fiQfwtERhnT2fDsN,account_2,2026-04-24T21:12:42
optimized_20260425_015329,optimized,2,8,VOTE,round_8_votes,success,0x9fdc9a49aeb5ef8f2b14237653ecd24e26112801a9da2a915c52b2a328cd909a,https://basescan.org/tx/0x9fdc9a49aeb5ef8f2b14237653ecd24e26112801a9da2a915c52b2a328cd909a,QmaH3Gs9KF4CxWZG6WTxowB9HaNeyMHFXb7ZZTWAA3dM3a,account_2,2026-04-24T21:12:42
optimized_20260425_015329,optimized,2,8,GLOBAL,round_8_global_model,success,0xda78bb637803593c599816ccf392328c1b88d5836b80816ceeef9a3faf9406be,https://basescan.org/tx/0xda78bb637803593c599816ccf392328c1b88d5836b80816ceeef9a3faf9406be,Qmf8BKrM286MScHLbBQpmnzTaYrAFinn6iAP2NN2doXmif,account_2,2026-04-24T21:13:40
optimized_20260425_015329,optimized,2,8,GLOBAL,round_8_global_metrics,success,0xda78bb637803593c599816ccf392328c1b88d5836b80816ceeef9a3faf9406be,https://basescan.org/tx/0xda78bb637803593c599816ccf392328c1b88d5836b80816ceeef9a3faf9406be,QmQqRFuWfxVuhp8di29Z2VuqbmdaVzi8gMUQWVNhiiNLFL,account_2,2026-04-24T21:13:41
optimized_20260425_015329,optimized,2,9,LOCAL,round_9_local,success,0x4037337373aa6ad75f38ea218e3217ab206e7cd2eaaafbd3ce1cee35e33df6a3,https://basescan.org/tx/0x4037337373aa6ad75f38ea218e3217ab206e7cd2eaaafbd3ce1cee35e33df6a3,QmcVmkQjMtSmr1DMN3V98FWmmZQf1S7cXK9kGGdBY8Lckw,account_2,2026-04-24T21:14:46
optimized_20260425_015329,optimized,2,9,VOTE,round_9_votes,success,0xa61c5c4a019ccfc0dae1805797600e3700c7d1bf97208b478339ce4f294e2cb9,https://basescan.org/tx/0xa61c5c4a019ccfc0dae1805797600e3700c7d1bf97208b478339ce4f294e2cb9,QmRDuezG7BMhkNNP53iFp9LMjsbMbZVyeouU5TacaKUbWL,account_2,2026-04-24T21:14:47
optimized_20260425_015329,optimized,2,9,GLOBAL,round_9_global_model,success,0x24487499bb2f8e5f37efe2b5ef5897aa912296d08479ca5b850ad6c1c97b8d28,https://basescan.org/tx/0x24487499bb2f8e5f37efe2b5ef5897aa912296d08479ca5b850ad6c1c97b8d28,QmZXmRWFTHRVox3Wmc3noGgMr3sFUCSjqLukPu7hkPsfvi,account_2,2026-04-24T20:49:22
optimized_20260425_015329,optimized,2,9,GLOBAL,round_9_global_metrics,success,0x24487499bb2f8e5f37efe2b5ef5897aa912296d08479ca5b850ad6c1c97b8d28,https://basescan.org/tx/0x24487499bb2f8e5f37efe2b5ef5897aa912296d08479ca5b850ad6c1c97b8d28,QmQvqWaCarPXAxoYtDEKFV5Qi1nPPat72M95s1KVFvChtk,account_2,2026-04-24T20:49:23
optimized_20260425_015329,optimized,2,10,LOCAL,round_10_local,success,0x41c51acd61ec25d457bc623721576b82faa387cd6f4867cb0672d403baca8fe3,https://basescan.org/tx/0x41c51acd61ec25d457bc623721576b82faa387cd6f4867cb0672d403baca8fe3,QmTFjneLoZy3qkXfVsVQDSiZ5g2XCySjvv6k9pCwnmXZoe,account_2,2026-04-24T20:50:46
optimized_20260425_015329,optimized,2,10,VOTE,round_10_votes,success,0xca829a11d69062a359282baade47ebf56d0383a90798469f7e602fe40f315160,https://basescan.org/tx/0xca829a11d69062a359282baade47ebf56d0383a90798469f7e602fe40f315160,QmamxjMNRhRza3AvoV97GnNxZAYDARYxrRNP3yGwFUKhn7,account_2,2026-04-24T20:50:47
optimized_20260425_015329,optimized,2,10,GLOBAL,round_10_global_model,success,0xd0234168e1361c5dff54dd6da1e39647e2d9b74127b64df9490322a30b18606a,https://basescan.org/tx/0xd0234168e1361c5dff54dd6da1e39647e2d9b74127b64df9490322a30b18606a,QmWJA4K7fXrLbM2rdoCbavdSdwe92pegTv5NDXR7yCgbpt,account_2,2026-04-24T20:52:21
optimized_20260425_015329,optimized,2,10,GLOBAL,round_10_global_metrics,success,0xd0234168e1361c5dff54dd6da1e39647e2d9b74127b64df9490322a30b18606a,https://basescan.org/tx/0xd0234168e1361c5dff54dd6da1e39647e2d9b74127b64df9490322a30b18606a,Qme5NwbFxrnB9gqhCzK2a2Bpk9r1NqFQ421DfYdk3bwCuK,account_2,2026-04-24T20:52:23
baseline_20260425_022158,baseline,2,0,GLOBAL,round_0_global_model,success,0x15961b1c2f95f73101dcc71f06e30b24ebcff272809f90c2e5ff829141a22fa8,https://basescan.org/tx/0x15961b1c2f95f73101dcc71f06e30b24ebcff272809f90c2e5ff829141a22fa8,QmXwtpLcXazbZtnWNTqRHyaXEgC6ZSAJ2uztSHHWmvfaPC,account_2,2026-04-24T21:22:08
baseline_20260425_022158,baseline,2,0,GLOBAL,round_0_global_metrics,success,0x15961b1c2f95f73101dcc71f06e30b24ebcff272809f90c2e5ff829141a22fa8,https://basescan.org/tx/0x15961b1c2f95f73101dcc71f06e30b24ebcff272809f90c2e5ff829141a22fa8,QmdsNV95C3ZR1J4EfczAUyAqWm5BEyzqDwZiihkn5rg5zL,account_2,2026-04-24T21:22:09
baseline_20260425_022158,baseline,2,1,LOCAL,round_1_local,success,0xbfcea18b439aa51ea0e7afaaa54e8384c5265e70813403b9fb43754215d70bbc,https://basescan.org/tx/0xbfcea18b439aa51ea0e7afaaa54e8384c5265e70813403b9fb43754215d70bbc,Qmb3D3wS2QcDARphvKYKkARArgoR1VqVwJjspeyJw2wPwg,account_2,2026-04-24T21:23:09
baseline_20260425_022158,baseline,2,1,VOTE,round_1_votes,success,0x086c382d6769583cd8ad1627eedfc3bc0f6a723d782cbbba075fc092c17e4e7c,https://basescan.org/tx/0x086c382d6769583cd8ad1627eedfc3bc0f6a723d782cbbba075fc092c17e4e7c,Qma1QKKfAZBYdiwHnivXfHBSpHaNR8Bo9dwDR5q3BVnXDP,account_2,2026-04-24T21:23:11
baseline_20260425_022158,baseline,2,1,GLOBAL,round_1_global_model,success,0xe060d36cf5ebca3fa13147573efa25353dafbf7947128cdd2e2f478c1ed84e5e,https://basescan.org/tx/0xe060d36cf5ebca3fa13147573efa25353dafbf7947128cdd2e2f478c1ed84e5e,QmQRK695ESjt9tZC4TmSVTsBCXadNTNW4QCtEv7chXosjH,account_2,2026-04-24T21:23:59
baseline_20260425_022158,baseline,2,1,GLOBAL,round_1_global_metrics,success,0xe060d36cf5ebca3fa13147573efa25353dafbf7947128cdd2e2f478c1ed84e5e,https://basescan.org/tx/0xe060d36cf5ebca3fa13147573efa25353dafbf7947128cdd2e2f478c1ed84e5e,QmZgZY1ss7h8CyLLAembgqZkDhBHLsfz65vaK5YmLRxyHE,account_2,2026-04-24T21:24:01
baseline_20260425_022158,baseline,2,2,LOCAL,round_2_local,success,0x28088556a4bdd9cd5dcbe86c4440c017adb60bf2cf33351208f2b4df1c5e7fab,https://basescan.org/tx/0x28088556a4bdd9cd5dcbe86c4440c017adb60bf2cf33351208f2b4df1c5e7fab,QmZuetWoMGkrP1ohHMHZ8mJJAUFJWkpCEhzpTZKGxu7K6q,account_2,2026-04-24T21:25:21
baseline_20260425_022158,baseline,2,2,VOTE,round_2_votes,success,0x40a46969d74659518032dd383883d1d7e34f3f7ff44fb41a6cace491fced557e,https://basescan.org/tx/0x40a46969d74659518032dd383883d1d7e34f3f7ff44fb41a6cace491fced557e,Qme4poHGLFEQGeu4GyLdr2zMN83WrSmjqtWdfTjhnSnz6S,account_2,2026-04-24T21:25:23
baseline_20260425_022158,baseline,2,2,GLOBAL,round_2_global_model,success,0x8522fb87c0d91c1f9e6f1190d0244307fd25e55c840a0d66cfc17ed658fb464b,https://basescan.org/tx/0x8522fb87c0d91c1f9e6f1190d0244307fd25e55c840a0d66cfc17ed658fb464b,QmX53sj2ogWhuPr8p7pUvLb1H9akZQiiWn9jnagVcFsfXT,account_2,2026-04-24T21:26:44
baseline_20260425_022158,baseline,2,2,GLOBAL,round_2_global_metrics,success,0x8522fb87c0d91c1f9e6f1190d0244307fd25e55c840a0d66cfc17ed658fb464b,https://basescan.org/tx/0x8522fb87c0d91c1f9e6f1190d0244307fd25e55c840a0d66cfc17ed658fb464b,QmSD1NWuYEJWMyTC2hfZXmUWEm1VtbMKjg72zr9Musvb9X,account_2,2026-04-24T21:26:45
baseline_20260425_022158,baseline,2,3,LOCAL,round_3_local,success,0x12b325959b86efbbe5a710d0d62c67d3be805cdb18103abc215ab7972a614e42,https://basescan.org/tx/0x12b325959b86efbbe5a710d0d62c67d3be805cdb18103abc215ab7972a614e42,QmPConwxL1rLTgcNpEN4CsRNKsyxJqgdRhfWTECtm2qRcL,account_2,2026-04-24T21:28:05
